date,str_cloud,ceiling_metar,CIG_metar,CLING,CIG_after
20170726060000,FEW 10   FEW 20 CB  SCT 25   BKN 30,3000,5,304.8,2
20170726060000,FEW 10   FEW 20 CB  SCT 25   BKN 30,3000,5,91.44,1
20170726070000,FEW 2   SCT 10   FEW 20 CB  BKN 40,4000,6,365.76,2
20170726070000,FEW 2   SCT 10   FEW 20 CB  BKN 40,4000,6,91.44,1
20170726080000,FEW 2   SCT 15   BKN 40,4000,6,365.76,2
20170726080000,FEW 2   SCT 15   BKN 40,4000,6,91.44,1
20170726090000,FEW 2   SCT 40   BKN -9999,-9999,9999,304.8,2
20170726090000,FEW 2   SCT 40   BKN -9999,-9999,9999,152.4,1
20170726100000,FEW 2   SCT 20   BKN 80,8000,6,304.8,2
20170726100000,FEW 2   SCT 20   BKN 80,8000,6,152.4,1
20170726110000,FEW 2   SCT 30   BKN 80,8000,6,243.84,2
20170726110000,FEW 2   SCT 30   BKN 80,8000,6,304.8,2
20170726120000,FEW 2   SCT 60   BKN 80,8000,6,152.4,1
20170726120000,FEW 2   SCT 60   BKN 80,8000,6,304.8,2
20170726210000,FEW 1   BKN 3,300,2,243.84,2
20170726220000,FEW 1   BKN 30,3000,5,365.76,2
20170726230000,FEW 1,-99999,99999,30479.695,99999
20170727000000,FEW 8,-99999,99999,30479.695,99999
20170727010000,FEW 12   SCT 20,-99999,99999,30479.695,99999
20170727020000,FEW 15   SCT 25,-99999,99999,30479.695,99999
20170727030000,FEW 15   FEW 20 CB  SCT 25   BKN 35,3500,5,30479.695,99999
20170727040000,FEW 15   FEW 20 CB  SCT 25   BKN 35,3500,5,1219.2,4
20170727050000,FEW 15   FEW 20 CB  SCT 25   BKN 40,4000,6,914.4,3
20170727060000,FEW 15   FEW 20 CB  SCT 25   BKN 30,3000,5,914.4,3
20170727060000,FEW 15   FEW 20 CB  SCT 25   BKN 30,3000,5,609.6,3
20170727070000,FEW 15   FEW 20 CB  SCT 25   BKN 35,3500,5,914.4,3
20170727070000,FEW 15   FEW 20 CB  SCT 25   BKN 35,3500,5,609.6,3
20170727080000,FEW 10   FEW 20 CB  SCT 25   BKN 30,3000,5,914.4,3
20170727080000,FEW 10   FEW 20 CB  SCT 25   BKN 30,3000,5,762.0,3
20170727090000,FEW 2   SCT 6   SCT 20 CB  BKN 30,3000,5,609.6,3
20170727090000,FEW 2   SCT 6   SCT 20 CB  BKN 30,3000,5,914.4,3
20170727100000,FEW 2   SCT 20 CB  BKN 30,3000,5,609.6,3
20170727100000,FEW 2   SCT 20 CB  BKN 30,3000,5,762.0,3
20170727110000,FEW 2   SCT 15   FEW 25 CB  BKN 35,3500,5,609.6,3
20170727110000,FEW 2   SCT 15   FEW 25 CB  BKN 35,3500,5,762.0,3
20170727120000,FEW 1   SCT 2   BKN 4   FEW 25 CB,400,2,304.8,2
20170727120000,FEW 1   SCT 2   BKN 4   FEW 25 CB,400,2,762.0,3
20170727210000,FEW 1   BKN 2   BKN -9999,-9999,9999,91.44,1
20170727220000,FEW 1   BKN -9999,-9999,9999,182.88,1
20170727230000,FEW 1,-99999,99999,30479.695,99999
20170728000000,FEW 6   SCT 10,-99999,99999,30479.695,99999
20170728010000,FEW 12   SCT 15,-99999,99999,30479.695,99999
20170728020000,FEW 15   SCT 20,-99999,99999,30479.695,99999
20170728030000,FEW 20   FEW 25 CB  SCT 40,-99999,99999,30479.695,99999
20170728040000,FEW 20   BKN 25,2500,5,762.0,3
20170728050000,FEW 20   FEW 25 CB  SCT 30,-99999,99999,457.2,2
20170728060000,FEW 15   SCT 20   FEW 25 CB  BKN 40,4000,6,457.2,2
20170728060000,FEW 15   SCT 20   FEW 25 CB  BKN 40,4000,6,243.84,2
20170728070000,FEW 4   SCT 20   FEW 25 CB  BKN 40,4000,6,457.2,2
20170728070000,FEW 4   SCT 20   FEW 25 CB  BKN 40,4000,6,243.84,2
20170728080000,FEW 4   SCT 8   BKN 40,4000,6,457.2,2
20170728080000,FEW 4   SCT 8   BKN 40,4000,6,243.84,2
20170728090000,FEW 4   SCT 9   BKN 90,9000,6,457.2,2
20170728090000,FEW 4   SCT 9   BKN 90,9000,6,457.2,2
20170728100000,FEW 3   SCT 15   BKN -9999,-9999,9999,457.2,2
20170728100000,FEW 3   SCT 15   BKN -9999,-9999,9999,457.2,2
20170728110000,FEW 3   SCT 10   FEW 25 CB  BKN 30,3000,5,304.8,2
20170728110000,FEW 3   SCT 10   FEW 25 CB  BKN 30,3000,5,243.84,2
20170728120000,FEW 3   SCT 25 CB  BKN 40,4000,6,182.88,1
20170728120000,FEW 3   SCT 25 CB  BKN 40,4000,6,182.88,1
20170728210000,FEW 1   SCT 2   BKN -9999,-9999,9999,182.88,1
20170728220000,FEW 1   BKN 6,600,3,182.88,1
20170728230000,FEW 1   SCT 6,-99999,99999,30479.695,99999
20170729000000,FEW 3   BKN 10,1000,4,30479.695,99999
20170729010000,FEW 10   SCT 15,-99999,99999,30479.695,99999
20170729020000,FEW 15   SCT 20,-99999,99999,30479.695,99999
20170729030000,FEW 15   SCT 25,-99999,99999,30479.695,99999
20170729040000,FEW 20   SCT 25,-99999,99999,30479.695,99999
20170729050000,FEW 20   SCT 25   BKN 30,3000,5,30479.695,99999
20170729060000,FEW 20   FEW 25 CB  SCT 30,-99999,99999,30479.695,99999
20170729060000,FEW 20   FEW 25 CB  SCT 30,-99999,99999,762.0,3
20170729070000,FEW 2   FEW 25 CB  SCT 40   BKN -9999,-9999,9999,30479.695,99999
20170729070000,FEW 2   FEW 25 CB  SCT 40   BKN -9999,-9999,9999,457.2,2
20170729080000,FEW 2   SCT 25   BKN 35,3500,5,30479.695,99999
20170729080000,FEW 2   SCT 25   BKN 35,3500,5,457.2,2
20170729090000,FEW 20   SCT 25   BKN -9999,-9999,9999,30479.695,99999
20170729090000,FEW 20   SCT 25   BKN -9999,-9999,9999,457.2,2
20170729100000,FEW 5   SCT 20   BKN 35,3500,5,30479.695,99999
20170729100000,FEW 5   SCT 20   BKN 35,3500,5,243.84,2
20170729110000,FEW 5   SCT 20   BKN -9999,-9999,9999,30479.695,99999
20170729110000,FEW 5   SCT 20   BKN -9999,-9999,9999,243.84,2
20170729120000,FEW 5   SCT 20   BKN -9999,-9999,9999,30479.695,99999
20170729120000,FEW 5   SCT 20   BKN -9999,-9999,9999,243.84,2
20170729210000,FEW 1   SCT -9999,-99999,99999,457.2,2
20170729220000,FEW 1,-99999,99999,457.2,2
20170729230000,FEW 1,-99999,99999,30479.695,99999
20170730000000,FEW 25,-99999,99999,30479.695,99999
20170730010000,FEW 25,-99999,99999,30479.695,99999
20170730020000,FEW 25,-99999,99999,30479.695,99999
20170730030000,FEW 25   SCT 35,-99999,99999,30479.695,99999
20170730040000,FEW 25,-99999,99999,30479.695,99999
20170730050000,FEW 25   FEW 35 CB,-99999,99999,30479.695,99999
20170730060000,FEW 25,-99999,99999,30479.695,99999
20170730060000,FEW 25,-99999,99999,914.4,3
20170730070000,FEW 25,-99999,99999,30479.695,99999
20170730070000,FEW 25,-99999,99999,609.6,3
20170730080000,FEW 20   FEW 25 CB,-99999,99999,30479.695,99999
20170730080000,FEW 20   FEW 25 CB,-99999,99999,609.6,3
20170730090000,FEW 20,-99999,99999,30479.695,99999
20170730090000,FEW 20,-99999,99999,609.6,3
20170730100000,FEW 20   SCT 30,-99999,99999,30479.695,99999
20170730100000,FEW 20   SCT 30,-99999,99999,457.2,2
20170730110000,FEW 5   SCT 15   BKN 25,2500,5,609.6,3
20170730110000,FEW 5   SCT 15   BKN 25,2500,5,457.2,2
20170730120000,FEW 10   BKN 15,1500,4,609.6,3
20170730120000,FEW 10   BKN 15,1500,4,243.84,2
20170730210000,FEW 1,-99999,99999,152.4,1
20170730220000,VV 2,-99999,99999,152.4,1
20170730230000,FEW 2,-99999,99999,30479.695,99999
20170731000000,FEW 10,-99999,99999,30479.695,99999
20170731010000,FEW 20,-99999,99999,30479.695,99999
20170731020000,FEW 20   BKN 30,3000,5,30479.695,99999
20170731030000,FEW 20   SCT 30,-99999,99999,30479.695,99999
20170731040000,FEW 20   SCT 30,-99999,99999,30479.695,99999
20170731050000,FEW 25,-99999,99999,1066.8,4
20170731060000,FEW 20   FEW 25 CB,-99999,99999,1066.8,4
20170731060000,FEW 20   FEW 25 CB,-99999,99999,457.2,2
20170731070000,FEW 20   FEW 25 CB  SCT -9999,-99999,99999,1066.8,4
20170731070000,FEW 20   FEW 25 CB  SCT -9999,-99999,99999,457.2,2
20170731080000,FEW 20   FEW 25 CB  SCT 30   BKN -9999,-9999,9999,1066.8,4
20170731080000,FEW 20   FEW 25 CB  SCT 30   BKN -9999,-9999,9999,457.2,2
20170731090000,FEW 15   SCT 20   FEW 25 CB  BKN 30,3000,5,1219.2,4
20170731090000,FEW 15   SCT 20   FEW 25 CB  BKN 30,3000,5,457.2,2
20170731100000,FEW 2   SCT 15   BKN 25,2500,5,1219.2,4
20170731100000,FEW 2   SCT 15   BKN 25,2500,5,457.2,2
20170731110000,FEW 2   SCT 25   BKN -9999,-9999,9999,1219.2,4
20170731110000,FEW 2   SCT 25   BKN -9999,-9999,9999,457.2,2
20170731120000,FEW 30   SCT 40   BKN -9999,-9999,9999,1219.2,4
20170731120000,FEW 30   SCT 40   BKN -9999,-9999,9999,30479.695,99999
20170731210000,FEW 2   SCT 3,-99999,99999,182.88,1
20170731220000,FEW 2,-99999,99999,243.84,2
20170731230000,FEW 2,-99999,99999,274.32,2
20170801000000,FEW 20,-99999,99999,304.8,2
20170801010000,FEW 15,-99999,99999,457.2,2
20170801020000,FEW 15   SCT 25,-99999,99999,609.6,3
20170801030000,FEW 20   SCT 30,-99999,99999,762.0,3
20170801040000,FEW 20   SCT 30   BKN 40,4000,6,762.0,3
20170801050000,FEW 15   FEW 20 CB  BKN 35,3500,5,762.0,3
20170801060000,FEW 15   SCT 20 CB  BKN 35,3500,5,762.0,3
20170801060000,FEW 15   SCT 20 CB  BKN 35,3500,5,914.4,3
20170801070000,FEW 15   FEW 20 CB  BKN 30,3000,5,762.0,3
20170801070000,FEW 15   FEW 20 CB  BKN 30,3000,5,914.4,3
20170801080000,FEW 10   BKN -9999,-9999,9999,762.0,3
20170801080000,FEW 10   BKN -9999,-9999,9999,914.4,3
20170801090000,FEW 10   SCT 35   BKN -9999,-9999,9999,457.2,2
20170801090000,FEW 10   SCT 35   BKN -9999,-9999,9999,914.4,3
20170801100000,FEW 30   BKN 40   BKN -9999,-9999,9999,457.2,2
20170801100000,FEW 30   BKN 40   BKN -9999,-9999,9999,1066.8,4
20170801110000,FEW 30   BKN 40   BKN 80,4000,6,457.2,2
20170801110000,FEW 30   BKN 40   BKN 80,4000,6,1066.8,4
20170801120000,FEW 40,-99999,99999,243.84,2
20170801120000,FEW 40,-99999,99999,1219.2,4
20170801210000,FEW 1   SCT 2,-99999,99999,30479.695,99999
20170801220000,FEW 1,-99999,99999,30479.695,99999
20170801230000,FEW 15,-99999,99999,30479.695,99999
20170802000000,FEW 15,-99999,99999,30479.695,99999
20170802010000,FEW 15   SCT 20,-99999,99999,30479.695,99999
20170802020000,FEW 20   SCT 25,-99999,99999,30479.695,99999
20170802030000,FEW 30,-99999,99999,30479.695,99999
20170802040000,FEW 30   BKN 45,4500,6,30479.695,99999
20170802050000,FEW 30,-99999,99999,30479.695,99999
20170802060000,FEW 30,-99999,99999,30479.695,99999
20170802060000,FEW 30,-99999,99999,762.0,3
20170802070000,FEW 30   SCT 35,-99999,99999,30479.695,99999
20170802070000,FEW 30   SCT 35,-99999,99999,762.0,3
20170802080000,FEW 30   SCT 40   BKN 60,6000,6,30479.695,99999
20170802080000,FEW 30   SCT 40   BKN 60,6000,6,762.0,3
20170802090000,FEW 25   SCT 40   BKN 50,5000,6,30479.695,99999
20170802090000,FEW 25   SCT 40   BKN 50,5000,6,30479.695,99999
20170802100000,FEW 20   SCT 30   BKN 40,4000,6,30479.695,99999
20170802100000,FEW 20   SCT 30   BKN 40,4000,6,30479.695,99999
20170802110000,FEW 20   SCT 30   BKN 60,6000,6,30479.695,99999
20170802110000,FEW 20   SCT 30   BKN 60,6000,6,30479.695,99999
20170802120000,FEW 20   SCT 40,-99999,99999,30479.695,99999
20170802120000,FEW 20   SCT 40,-99999,99999,30479.695,99999
20170802210000,FEW 12   SCT 30,-99999,99999,30479.695,99999
20170802220000,FEW 15   SCT 90,-99999,99999,30479.695,99999
20170802230000,FEW 20,-99999,99999,30479.695,99999
20170803000000,FEW 20   SCT 100,-99999,99999,30479.695,99999
20170803010000,FEW 20,-99999,99999,30479.695,99999
20170803020000,FEW 15   SCT 20   BKN 40,4000,6,30479.695,99999
20170803030000,FEW 20   SCT 35,-99999,99999,30479.695,99999
20170803040000,FEW 15   SCT 30   BKN 40,4000,6,30479.695,99999
20170803050000,FEW 15   SCT 20,-99999,99999,30479.695,99999
20170803060000,FEW 15   SCT 20,-99999,99999,30479.695,99999
20170803060000,FEW 15   SCT 20,-99999,99999,457.2,2
20170803070000,FEW 15   SCT 20,-99999,99999,30479.695,99999
20170803070000,FEW 15   SCT 20,-99999,99999,762.0,3
20170803080000,FEW 30,-99999,99999,30479.695,99999
20170803080000,FEW 30,-99999,99999,762.0,3
20170803090000,FEW 30,-99999,99999,30479.695,99999
20170803090000,FEW 30,-99999,99999,762.0,3
20170803100000,FEW 30,-99999,99999,30479.695,99999
20170803100000,FEW 30,-99999,99999,762.0,3
20170803110000,FEW 15   SCT 20,-99999,99999,30479.695,99999
20170803110000,FEW 15   SCT 20,-99999,99999,914.4,3
20170803120000,FEW 15   SCT 20,-99999,99999,30479.695,99999
20170803120000,FEW 15   SCT 20,-99999,99999,914.4,3
20170803210000,FEW 15   SCT 25   BKN 35,3500,5,30479.695,99999
20170803220000,FEW 15   SCT 35,-99999,99999,30479.695,99999
20170803230000,FEW 15   SCT 25   BKN 35,3500,5,792.48,3
20170804000000,FEW 15   SCT 25,-99999,99999,792.48,3
20170804010000,FEW 15   SCT 25,-99999,99999,883.92,3
20170804020000,FEW 15   SCT 25   BKN 45,4500,6,914.4,3
20170804030000,FEW 20   SCT 30   BKN 45,4500,6,914.4,3
20170804040000,FEW 15   BKN -9999,-9999,9999,914.4,3
20170804050000,FEW 15   BKN -9999,-9999,9999,914.4,3
20170804060000,FEW 15   BKN -9999,-9999,9999,914.4,3
20170804060000,FEW 15   BKN -9999,-9999,9999,30479.695,99999
20170804070000,FEW 15   BKN -9999,-9999,9999,914.4,3
20170804070000,FEW 15   BKN -9999,-9999,9999,30479.695,99999
20170804080000,FEW 15   SCT 20   BKN -9999,-9999,9999,914.4,3
20170804080000,FEW 15   SCT 20   BKN -9999,-9999,9999,30479.695,99999
20170804090000,FEW 15   SCT 20   BKN 25,2500,5,914.4,3
20170804090000,FEW 15   SCT 20   BKN 25,2500,5,914.4,3
20170804100000,FEW 15   BKN 20   BKN -9999,-9999,9999,914.4,3
20170804100000,FEW 15   BKN 20   BKN -9999,-9999,9999,914.4,3
20170804110000,FEW 15   SCT 20   BKN -9999,-9999,9999,914.4,3
20170804110000,FEW 15   SCT 20   BKN -9999,-9999,9999,762.0,3
20170804120000,FEW 15   SCT 20   BKN -9999,-9999,9999,914.4,3
20170804120000,FEW 15   SCT 20   BKN -9999,-9999,9999,762.0,3
20170804210000,FEW 10   BKN -9999,-9999,9999,914.4,3
20170804220000,FEW 10   BKN -9999,-9999,9999,914.4,3
20170804230000,FEW 15   SCT 20   BKN -9999,-9999,9999,762.0,3
20170805000000,FEW 10   SCT 30   BKN 90,9000,6,701.04,3
20170805010000,FEW 10   SCT 25   BKN 150,15000,6,701.04,3
20170805020000,FEW 10   BKN 140   BKN -9999,-9999,9999,701.04,3
20170805030000,FEW 20   SCT 100   BKN -9999,-9999,9999,701.04,3
20170805040000,FEW 20   SCT 90   BKN -9999,-9999,9999,762.0,3
20170805050000,FEW 20   BKN 35   BKN -9999,-9999,9999,914.4,3
20170805060000,FEW 20   BKN 35   BKN 140,3500,5,914.4,3
20170805060000,FEW 20   BKN 35   BKN 140,3500,5,609.6,3
20170805070000,FEW 20   SCT 30   BKN 40,4000,6,914.4,3
20170805070000,FEW 20   SCT 30   BKN 40,4000,6,457.2,2
20170805080000,FEW 10   SCT 20   BKN 35,3500,5,914.4,3
20170805080000,FEW 10   SCT 20   BKN 35,3500,5,365.76,2
20170805090000,FEW 10   SCT 20   BKN 35,3500,5,701.04,3
20170805090000,FEW 10   SCT 20   BKN 35,3500,5,365.76,2
20170805100000,FEW 10   SCT 20   BKN 35,3500,5,701.04,3
20170805100000,FEW 10   SCT 20   BKN 35,3500,5,365.76,2
20170805110000,FEW 5   SCT 15   BKN 35,3500,5,701.04,3
20170805110000,FEW 5   SCT 15   BKN 35,3500,5,304.8,2
20170805120000,FEW 5   SCT 15   BKN 35,3500,5,701.04,3
20170805120000,FEW 5   SCT 15   BKN 35,3500,5,243.84,2
20170805210000,FEW 5   SCT 15   BKN 30,3000,5,304.8,2
20170805220000,FEW 5   SCT 15   BKN 30,3000,5,304.8,2
20170805230000,FEW 5   SCT 15   BKN 30,3000,5,243.84,2
20170806000000,FEW 5   SCT 15   BKN 30,3000,5,243.84,2
20170806010000,FEW 8   SCT 20   BKN 30,3000,5,243.84,2
20170806020000,FEW 6   SCT 15   BKN 20,2000,5,304.8,2
20170806030000,FEW 6   SCT 15   BKN 20,2000,5,304.8,2
20170806040000,FEW 5   SCT 15   BKN 25,2500,5,304.8,2
20170806050000,FEW 4   SCT 12   BKN 25,2500,5,274.32,2
20170806060000,FEW 4   SCT 8   BKN 20,2000,5,243.84,2
20170806060000,FEW 4   SCT 8   BKN 20,2000,5,243.84,2
20170806070000,FEW 5   SCT 15   BKN 40,4000,6,243.84,2
20170806070000,FEW 5   SCT 15   BKN 40,4000,6,243.84,2
20170806080000,FEW 8   SCT 30   BKN 150,15000,6,365.76,2
20170806080000,FEW 8   SCT 30   BKN 150,15000,6,243.84,2
20170806090000,FEW 8   SCT 30   BKN 150,15000,6,396.24,2
20170806090000,FEW 8   SCT 30   BKN 150,15000,6,152.4,1
20170806100000,FEW 6   SCT 30   BKN 150,15000,6,457.2,2
20170806100000,FEW 6   SCT 30   BKN 150,15000,6,91.44,1
20170806110000,FEW 6   SCT 30   BKN 140,14000,6,518.16,3
20170806110000,FEW 6   SCT 30   BKN 140,14000,6,91.44,1
20170806120000,FEW 10   SCT 30   BKN 140,14000,6,548.64,3
20170806120000,FEW 10   SCT 30   BKN 140,14000,6,91.44,1
20170806210000,FEW 8   SCT 25   BKN -9999,-9999,9999,182.88,1
20170806220000,FEW 20   BKN -9999,-9999,9999,182.88,1
20170806230000,FEW 20   BKN -9999,-9999,9999,213.36,2
20170807000000,FEW 20   SCT -9999,-99999,99999,609.6,3
20170807010000,FEW 30   SCT 35,-99999,99999,579.12,3
20170807020000,FEW 25   SCT 30,-99999,99999,579.12,3
20170807030000,FEW 20   SCT 25,-99999,99999,30479.695,99999
20170807040000,FEW 25   SCT 30,-99999,99999,30479.695,99999
20170807050000,FEW 25   SCT 30,-99999,99999,30479.695,99999
20170807060000,FEW 25   SCT 35,-99999,99999,30479.695,99999
20170807060000,FEW 25   SCT 35,-99999,99999,30479.695,99999
20170807070000,FEW 25   SCT 35,-99999,99999,30479.695,99999
20170807070000,FEW 25   SCT 35,-99999,99999,30479.695,99999
20170807080000,FEW 20   SCT 35,-99999,99999,30479.695,99999
20170807080000,FEW 20   SCT 35,-99999,99999,30479.695,99999
20170807090000,FEW 20   SCT 35,-99999,99999,30479.695,99999
20170807090000,FEW 20   SCT 35,-99999,99999,30479.695,99999
20170807100000,FEW 20,-99999,99999,30479.695,99999
20170807100000,FEW 20,-99999,99999,30479.695,99999
20170807110000,FEW 20,-99999,99999,30479.695,99999
20170807110000,FEW 20,-99999,99999,30479.695,99999
20170807120000,FEW 20,-99999,99999,30479.695,99999
20170807120000,FEW 20,-99999,99999,30479.695,99999
20170807210000,FEW 12,-99999,99999,91.44,1
20170807220000,FEW 15,-99999,99999,152.4,1
20170807230000,FEW 10,-99999,99999,243.84,2
20170808000000,FEW 15   SCT -9999,-99999,99999,365.76,2
20170808010000,FEW 25   BKN -9999,-9999,9999,762.0,3
20170808020000,FEW 25   SCT 30   BKN -9999,-9999,9999,914.4,3
20170808030000,FEW 25   BKN -9999,-9999,9999,30479.695,99999
20170808040000,FEW 30   BKN -9999,-9999,9999,30479.695,99999
20170808050000,FEW 30   BKN -9999,-9999,9999,30479.695,99999
20170808060000,FEW 35   BKN -9999,-9999,9999,30479.695,99999
20170808060000,FEW 35   BKN -9999,-9999,9999,30479.695,99999
20170808070000,FEW 30   BKN -9999,-9999,9999,30479.695,99999
20170808070000,FEW 30   BKN -9999,-9999,9999,30479.695,99999
20170808080000,FEW 30,-99999,99999,30479.695,99999
20170808080000,FEW 30,-99999,99999,30479.695,99999
20170808090000,FEW 25   SCT 30   BKN 120,12000,6,30479.695,99999
20170808090000,FEW 25   SCT 30   BKN 120,12000,6,30479.695,99999
20170808100000,FEW 20   SCT 25   BKN 150,15000,6,30479.695,99999
20170808100000,FEW 20   SCT 25   BKN 150,15000,6,30479.695,99999
20170808110000,FEW 20   SCT 35   BKN 150,15000,6,30479.695,99999
20170808110000,FEW 20   SCT 35   BKN 150,15000,6,30479.695,99999
20170808120000,FEW 20   BKN 150,15000,6,30479.695,99999
20170808120000,FEW 20   BKN 150,15000,6,30479.695,99999
20170808210000,FEW 2   SCT 10   BKN 15,1500,4,152.4,1
20170808220000,FEW 4   SCT 10   BKN 15,1500,4,213.36,2
20170808230000,FEW 2   SCT 4   BKN 15,1500,4,213.36,2
20170809000000,FEW 5   SCT 15   BKN 20,2000,5,304.8,2
20170809010000,FEW 5   SCT 15   BKN 20,2000,5,365.76,2
20170809020000,FEW 5   SCT 15   BKN 20,2000,5,518.16,3
20170809030000,FEW 2   SCT 15   BKN 25,2500,5,579.12,3
20170809040000,FEW 5   SCT 10   BKN 20,2000,5,548.64,3
20170809050000,FEW 5   SCT 10   BKN 35,3500,5,457.2,2
20170809060000,FEW 10   SCT 20   BKN 30,3000,5,396.24,2
20170809060000,FEW 10   SCT 20   BKN 30,3000,5,1066.8,4
20170809070000,FEW 5   SCT 10   BKN 20,2000,5,457.2,2
20170809070000,FEW 5   SCT 10   BKN 20,2000,5,1066.8,4
20170809080000,FEW 1   SCT 10   BKN 20,2000,5,548.64,3
20170809080000,FEW 1   SCT 10   BKN 20,2000,5,1066.8,4
20170809090000,FEW 4   SCT 8   BKN 20,2000,5,579.12,3
20170809090000,FEW 4   SCT 8   BKN 20,2000,5,1066.8,4
20170809100000,FEW 2   SCT 8   BKN 15,1500,4,487.68,2
20170809100000,FEW 2   SCT 8   BKN 15,1500,4,609.6,3
20170809110000,FEW 1   SCT 10   BKN 20,2000,5,274.32,2
20170809110000,FEW 1   SCT 10   BKN 20,2000,5,609.6,3
20170809120000,FEW 1   SCT 4   BKN 20,2000,5,182.88,1
20170809120000,FEW 1   SCT 4   BKN 20,2000,5,457.2,2
20170809210000,FEW 1   SCT 4   BKN 10   FEW 20 CB,1000,4,91.44,1
20170809220000,FEW 1   FEW 20 CB  SCT 30   BKN 150,15000,6,152.4,1
20170809230000,FEW 2   FEW 20 CB  BKN -9999,-9999,9999,457.2,2
20170810000000,FEW 5   BKN -9999,-9999,9999,457.2,2
20170810010000,FEW 10   BKN -9999,-9999,9999,609.6,3
20170810020000,FEW 10   SCT 15   BKN -9999,-9999,9999,609.6,3
20170810030000,FEW 10   BKN 20   BKN -9999,-9999,9999,30479.695,99999
20170810040000,FEW 10   SCT 25   BKN -9999,-9999,9999,30479.695,99999
20170810050000,FEW 10   FEW 20 CB  SCT 30   BKN 40,4000,6,30479.695,99999
20170810060000,FEW 10   SCT 35,-99999,99999,30479.695,99999
20170810060000,FEW 10   SCT 35,-99999,99999,457.2,2
20170810070000,FEW 10   SCT 25,-99999,99999,30479.695,99999
20170810070000,FEW 10   SCT 25,-99999,99999,365.76,2
20170810080000,FEW 15,-99999,99999,914.4,3
20170810080000,FEW 15,-99999,99999,365.76,2
20170810090000,FEW 15,-99999,99999,914.4,3
20170810090000,FEW 15,-99999,99999,304.8,2
20170810100000,FEW 15,-99999,99999,914.4,3
20170810100000,FEW 15,-99999,99999,243.84,2
20170810110000,FEW 15,-99999,99999,914.4,3
20170810110000,FEW 15,-99999,99999,213.36,2
20170810120000,FEW 15,-99999,99999,609.6,3
20170810120000,FEW 15,-99999,99999,182.88,1
20170810210000,FEW 2   SCT 35   BKN -9999,-9999,9999,30479.695,99999
20170810220000,FEW 2   SCT 40   BKN 50,5000,6,30479.695,99999
20170810230000,FEW 2   BKN 40   BKN 60,4000,6,30479.695,99999
20170811000000,FEW 2   SCT 60   BKN 90,9000,6,30479.695,99999
20170811010000,FEW 6   SCT 30   BKN 50,5000,6,30479.695,99999
20170811020000,FEW 6   SCT 8   BKN 50,5000,6,30479.695,99999
20170811030000,FEW 8   SCT 15   BKN 25,2500,5,30479.695,99999
20170811040000,FEW 6   SCT 10   BKN 20,2000,5,30479.695,99999
20170811050000,FEW 15   SCT 30   BKN -9999,-9999,9999,30479.695,99999
20170811060000,FEW 15   SCT 30   BKN -9999,-9999,9999,30479.695,99999
20170811060000,FEW 15   SCT 30   BKN -9999,-9999,9999,30479.695,99999
20170811070000,FEW 25   SCT 40   BKN -9999,-9999,9999,30479.695,99999
20170811070000,FEW 25   SCT 40   BKN -9999,-9999,9999,30479.695,99999
20170811080000,FEW 20   BKN -9999,-9999,9999,30479.695,99999
20170811080000,FEW 20   BKN -9999,-9999,9999,30479.695,99999
20170811090000,FEW 25   BKN -9999,-9999,9999,30479.695,99999
20170811090000,FEW 25   BKN -9999,-9999,9999,30479.695,99999
20170811100000,FEW 25   BKN -9999,-9999,9999,30479.695,99999
20170811100000,FEW 25   BKN -9999,-9999,9999,30479.695,99999
20170811110000,FEW 25   BKN -9999,-9999,9999,30479.695,99999
20170811110000,FEW 25   BKN -9999,-9999,9999,30479.695,99999
20170811120000,FEW 20   BKN -9999,-9999,9999,30479.695,99999
20170811120000,FEW 20   BKN -9999,-9999,9999,30479.695,99999
