file_name,telegram_type,station_code,data_id,announced,created,obs_kind,date,fct_start_day,fct_start_hour,fct_end_day,fct_end_hour,wind_dir,wind_speed_over100kt_flag,wind_speed,wind_gusts_over100kt_flag,wind_gusts,wind_dir_min,wind_dir_max,cavok,visibility,rvr_count,wx_count,cloud_count,str_cloud,temp_sign,temp,dew_point_sign,dew_point,altimeter_hpa,bulletin,wx
20180107_000000.002,0,RJFK,,,,0,20180107000000,-1,-1,-1,-1,40,-1,3,-1,-1,-1,-1,,9999,0,0,3,FEW 20   BKN 140   BKN -9999,1,3,1,0,1020,RJFK 070000Z 04003KT 9999 FEW020 BKN140 BKN/// 03/00 Q1020 RMK     1CU020 6AC140 A3013=,
20180107_010000.003,0,RJFK,,,,0,20180107010000,-1,-1,-1,-1,999,-1,2,-1,-1,-1,-1,,9999,0,0,3,FEW 20   BKN 140   BKN -9999,1,6,-1,2,1022,RJFK 070100Z VRB02KT 9999 FEW020 BKN140 BKN/// 06/M02 Q1022     RMK 1CU020 5AC140 A3019 VOLCANIC ASH CLOUD S P/RR=,
20180107_020000.002,0,RJFK,,,,0,20180107020000,-1,-1,-1,-1,60,-1,3,-1,-1,10,90,,9999,0,0,3,FEW 30   BKN 130   BKN -9999,1,7,1,1,1021,RJFK 070200Z 06003KT 010V090 9999 FEW030 BKN130 BKN/// 07/01     Q1021 RMK 1CU030 5AC130 A3017=,
20180107_030000.002,0,RJFK,,,,0,20180107030000,-1,-1,-1,-1,110,-1,6,-1,-1,80,140,,9999,0,0,3,FEW 30   BKN 130   BKN -9999,1,9,1,1,1020,RJFK 070300Z 11006KT 080V140 9999 FEW030 BKN130 BKN/// 09/01     Q1020 RMK 1CU030 5AC130 A3014=,
20180107_040000.002,0,RJFK,,,,0,20180107040000,-1,-1,-1,-1,80,-1,5,-1,-1,40,110,,9999,0,0,3,FEW 30   SCT 100   BKN 130,1,9,1,2,1020,RJFK 070400Z 08005KT 040V110 9999 FEW030 SCT100 BKN130 09/02     Q1020 RMK 1CU030 3AC100 6AC130 A3012=,
20180107_050000.002,0,RJFK,,,,0,20180107050000,-1,-1,-1,-1,110,-1,4,-1,-1,70,130,,9999,0,0,3,FEW 30   SCT 90   BKN 120,1,9,1,2,1019,RJFK 070500Z 11004KT 070V130 9999 FEW030 SCT090 BKN120 09/02     Q1019 RMK 1CU030 3AC090 7AC120 A3011 VOLCANIC ASH CLOUD           S=,
20180107_060000.002,0,RJFK,,,,0,20180107060000,-1,-1,-1,-1,110,-1,7,-1,-1,-1,-1,,9999,0,0,3,FEW 30   SCT 80   BKN 100,1,9,1,2,1018,RJFK 070600Z 11007KT 9999 FEW030 SCT080 BKN100 09/02 Q1018 RMK     1CU030 4AC080 7AC100 A3008=,
20180107_070000.002,0,RJFK,,,,0,20180107070000,-1,-1,-1,-1,100,-1,5,-1,-1,60,130,,9999,0,0,3,FEW 30   SCT 60   BKN 80,1,9,1,3,1019,RJFK 070700Z 10005KT 060V130 9999 FEW030 SCT060 BKN080 09/03     Q1019 RMK 1CU030 4SC060 7AC080 A3010=,
20180107_080000.002,0,RJFK,,,,0,20180107080000,-1,-1,-1,-1,110,-1,5,-1,-1,-1,-1,,9999,0,0,3,FEW 30   SCT 50   BKN 80,1,8,1,3,1019,RJFK 070800Z 11005KT 9999 FEW030 SCT050 BKN080 08/03 Q1019 RMK     1CU030 4SC050 7AC080 A3010=,
20180107_090000.002,0,RJFK,,,,0,20180107090000,-1,-1,-1,-1,100,-1,6,-1,-1,-1,-1,,9999,0,0,3,FEW 30   BKN 50   BKN 80,1,8,1,3,1019,RJFK 070900Z 10006KT 9999 FEW030 BKN050 BKN080 08/03 Q1019 RMK     2CU030 5SC050 7AC080 A3009=,
20180107_100000.002,0,RJFK,,,,0,20180107100000,-1,-1,-1,-1,100,-1,6,-1,-1,-1,-1,,9999,0,1,3,FEW 20   BKN 35   BKN 80,1,8,1,4,1019,RJFK 071000Z 10006KT 9999 -RA FEW020 BKN035 BKN080 08/04 Q1019     RMK 1CU020 6SC035 7AC080 A3009=,- RA
20180107_110000.002,0,RJFK,,,,0,20180107110000,-1,-1,-1,-1,100,-1,5,-1,-1,-1,-1,,9999,0,1,3,FEW 20   BKN 30   BKN 80,1,8,1,5,1019,RJFK 071100Z 10005KT 9999 -RA FEW020 BKN030 BKN080 08/05 Q1019     RMK 1CU020 6SC030 7AC080 A3010 MOD TURB OBS AT 1044Z 7NM           S OF RJFK BTN 3000FT AND 1000FT IN DES B738=,- RA
20180107_120000.003,0,RJFK,,,,0,20180107120000,-1,-1,-1,-1,90,-1,6,-1,-1,-1,-1,,9999,0,1,3,FEW 20   BKN 30   BKN 70,1,8,1,6,1018,RJFK 071200Z 09006KT 9999 -RA FEW020 BKN030 BKN070 08/06 Q1018     RMK 1CU020 6SC030 7AC070 A3008=,- RA
20180107_210000.003,0,RJFK,,,,0,20180107210000,-1,-1,-1,-1,10,-1,4,-1,-1,-1,-1,,1500,1,2,3,FEW 2   SCT 5   BKN 8,1,10,1,10,1010,RJFK 072100Z 01004KT 1500 R34/P2000N -SHRA BR FEW002 SCT005     BKN008 10/10 Q1010 RMK 1ST002 3ST005 6ST008 A2985=,- RA SH; BR
20180107_220000.002,0,RJFK,,,,0,20180107220000,-1,-1,-1,-1,340,-1,2,-1,-1,-1,-1,,3500,0,2,3,FEW 2   BKN 8   BKN 10,1,10,1,10,1011,RJFK 072200Z 34002KT 3500 -SHRA BR FEW002 BKN008 BKN010 10/10     Q1011 RMK 1ST002 5ST008 6CU010 A2987=,- RA SH; BR
20180107_230000.002,0,RJFK,,,,0,20180107230000,-1,-1,-1,-1,360,-1,3,-1,-1,-1,-1,,8000,0,2,3,FEW 2   SCT 8   BKN 10,1,10,1,10,1011,RJFK 072300Z 36003KT 8000 -SHRA BCFG FEW002 SCT008 BKN010     10/10 Q1011 RMK 1ST002 3ST008 6CU010 A2986 FG N=,- RA SH; BC FG
20180108_000000.002,0,RJFK,,,,0,20180108000000,-1,-1,-1,-1,320,-1,4,-1,-1,-1,-1,,6000,0,1,3,FEW 2   BKN 6   BKN 10,1,12,1,12,1011,RJFK 080000Z 32004KT 6000 -SHRA FEW002 BKN006 BKN010 12/12     Q1011 RMK 1ST002 5ST006 6CU010 A2987=,- RA SH
20180108_010000.002,0,RJFK,,,,0,20180108010000,-1,-1,-1,-1,999,-1,1,-1,-1,-1,-1,,4000,0,3,3,FEW 2   SCT 5   BKN 7,1,13,1,13,1011,RJFK 080100Z VRB01KT 4000 -SHRA BCFG BR FEW002 SCT005 BKN007     13/13 Q1011 RMK 2ST002 3ST005 5ST007 A2988 FG NE-SE=,- RA SH; BC FG; BR
20180108_020000.002,0,RJFK,,,,0,20180108020000,-1,-1,-1,-1,140,-1,3,-1,-1,100,180,,800,1,2,3,FEW 1   SCT 2   BKN 3,1,13,1,13,1010,RJFK 080200Z 14003KT 100V180 0800 R34/0650VP2000U -SHRA FG     FEW001 SCT002 BKN003 13/13 Q1010 RMK 2ST001 4ST002 5ST003           A2985=,- RA SH; FG
20180108_030000.002,0,RJFK,,,,0,20180108030000,-1,-1,-1,-1,999,-1,2,-1,-1,-1,-1,,3000,0,2,3,FEW 1   SCT 2   BKN 8,1,14,1,14,1009,RJFK 080300Z VRB02KT 3000 -SHRA BR FEW001 SCT002 BKN008 14/14     Q1009 RMK 2ST001 3ST002 5ST008 A2982=,- RA SH; BR
20180108_040000.002,0,RJFK,,,,0,20180108040000,-1,-1,-1,-1,999,-1,2,-1,-1,-1,-1,,6000,0,1,3,FEW 2   SCT 8   BKN 20,1,15,1,15,1008,RJFK 080400Z VRB02KT 6000 -SHRA FEW002 SCT008 BKN020 15/15     Q1008 RMK 1ST002 3ST008 5CU020 A2978=,- RA SH
20180108_050000.002,0,RJFK,,,,0,20180108050000,-1,-1,-1,-1,999,-1,1,-1,-1,-1,-1,,4000,0,3,3,FEW 3   SCT 6   BKN 15,1,15,1,15,1007,RJFK 080500Z VRB01KT 4000 -SHRA BR BCFG FEW003 SCT006 BKN015     15/15 Q1007 RMK 1ST003 3ST006 5CU015 A2974 FG SE-SW=,- RA SH; BR; BC FG
20180108_060000.003,0,RJFK,,,,0,20180108060000,-1,-1,-1,-1,250,-1,6,-1,-1,-1,-1,,4000,0,2,3,FEW 3   BKN 8   BKN 15,1,14,1,14,1008,RJFK 080600Z 25006KT 4000 -SHRA BR FEW003 BKN008 BKN015 14/14     Q1008 RMK 2ST003 5ST008 6CU015 A2977=,- RA SH; BR
20180108_070000.002,0,RJFK,,,,0,20180108070000,-1,-1,-1,-1,260,-1,7,-1,-1,-1,-1,,6000,0,1,3,FEW 3   SCT 8   BKN 15,1,14,1,13,1008,RJFK 080700Z 26007KT 6000 -SHRA FEW003 SCT008 BKN015 14/13     Q1008 RMK 1ST003 4ST008 5CU015 A2977=,- RA SH
20180108_080000.002,0,RJFK,,,,0,20180108080000,-1,-1,-1,-1,230,-1,3,-1,-1,200,270,,5000,0,2,3,FEW 2   SCT 4   BKN 6,1,13,1,13,1008,RJFK 080800Z 23003KT 200V270 5000 -SHRA BR FEW002 SCT004     BKN006 13/13 Q1008 RMK 1ST002 4ST004 5ST006 A2977=,- RA SH; BR
20180108_090000.002,0,RJFK,,,,0,20180108090000,-1,-1,-1,-1,270,-1,9,-1,-1,-1,-1,,9999,0,1,3,FEW 2   SCT 9   BKN 15,1,13,1,12,1006,RJFK 080900Z 27009KT 9999 -SHRA FEW002 SCT009 BKN015 13/12     Q1006 RMK 1ST002 3ST009 5CU015 A2973=,- RA SH
20180108_100000.002,0,RJFK,,,,0,20180108100000,-1,-1,-1,-1,270,-1,9,-1,-1,240,300,,6000,0,1,3,FEW 1   SCT 4   BKN 6,1,13,1,12,1007,RJFK 081000Z 27009KT 240V300 6000 -SHRA FEW001 SCT004 BKN006     13/12 Q1007 RMK 1ST001 3ST004 6ST006 A2976=,- RA SH
20180108_110000.002,0,RJFK,,,,0,20180108110000,-1,-1,-1,-1,270,-1,11,-1,-1,-1,-1,,9999,0,1,3,FEW 1   SCT 10   BKN 20,1,12,1,12,1008,RJFK 081100Z 27011KT 9999 -SHRA FEW001 SCT010 BKN020 12/12     Q1008 RMK 1ST001 3ST010 5CU020 A2977=,- RA SH
20180108_120000.002,0,RJFK,,,,0,20180108120000,-1,-1,-1,-1,280,-1,9,-1,-1,-1,-1,,9999,0,1,3,FEW 2   SCT 15   BKN 25,1,12,1,11,1006,RJFK 081200Z 28009KT 9999 -SHRA FEW002 SCT015 BKN025 12/11     Q1006 RMK 1ST002 3CU015 5CU025 A2973 MOD TURB OBS AT           1148Z 40NM E OF RJFK BTN 20000FT AND 15000FT IN DES E190=,- RA SH
20180108_210000.003,0,RJFK,,,,0,20180108210000,-1,-1,-1,-1,320,-1,13,-1,-1,-1,-1,,9999,0,1,3,FEW 5   SCT 20   BKN 30,1,6,1,4,1009,RJFK 082100Z 32013KT 9999 -SHRA FEW005 SCT020 BKN030 06/04     Q1009 RMK 1ST005 3CU020 6CU030 A2981=,- RA SH
20180108_220000.002,0,RJFK,,,,0,20180108220000,-1,-1,-1,-1,330,-1,7,-1,-1,-1,-1,,9000,0,1,3,FEW 5   SCT 15   BKN 25,1,6,1,4,1010,RJFK 082200Z 33007KT 9000 -SHRA FEW005 SCT015 BKN025 06/04     Q1010 RMK 1ST005 3CU015 5CU025 A2985=,- RA SH
